YEAR,MO,DY,HR,T2M,T2MDEW,T2MWET,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SRF_ALB,SZA,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX
2021,1,12,2,20.15,18.21,19.19,0,0,-999,-999,-999,0,0,0,0,0
2021,1,12,3,19.94,18.23,19.08,0,0,-999,-999,-999,0,0,0,0,0
2021,1,12,4,19.81,18.25,19.03,0,0,-999,-999,-999,0,0,0,0,0
2021,1,12,5,20.19,18.25,19.22,58.23,64.02,0.43,0.1,84.5,23.12,26.52,2.44,0.01,0.02
2021,1,12,6,21.4,18.05,19.73,262.03,272.4,0.62,0.09,72.7,114.42,121.88,12.45,0.12,0.58
2021,1,12,7,22.85,17.73,20.29,472.18,499.08,0.68,0.09,60.48,210.95,225.12,25.58,0.45,2.25
2021,1,12,8,24.06,17.49,20.77,675.09,710.8,0.72,0.08,48.07,304.73,320.08,39.21,1,5.12
2021,1,12,9,24.8,17.8,21.3,858.31,886.83,0.75,0.07,35.69,388.42,398.4,51.61,1.61,8.42
2021,1,12,10,25.3,17.92,21.61,936.08,1012.12,0.73,0.07,23.84,428.65,454.2,58.52,2.08,10.73
2021,1,12,11,25.67,17.92,21.8,972.73,1078.23,0.71,0.07,14.36,451,483.17,62.17,2.33,12.6
2021,1,12,12,25.95,18,21.98,876.8,1079.5,0.64,0.08,13.9,408.62,484.15,57.41,2.16,11.62
2021,1,12,13,25.95,18.11,22.03,771.11,1016.67,0.59,0.08,23.02,358.02,456.67,50.84,1.83,9.25
2021,1,12,14,25.76,18.21,21.98,605.8,893.35,0.52,0.08,34.79,277.92,402.5,40.02,1.3,6.77
2021,1,12,15,25.42,18.36,21.89,497.6,719.77,0.52,0.09,47.16,230.42,325.5,32.13,0.87,4.62
2021,1,12,16,25,18.58,21.79,339.62,509.8,0.48,0.08,59.59,156.42,231.42,21.25,0.42,2.08
2021,1,12,17,24.56,18.94,21.75,182.18,284.05,0.41,0.07,71.84,81.65,128.15,10.58,0.12,0.58
2021,1,12,18,23.98,19.4,21.69,43.7,74.4,0.28,0.07,83.67,18.58,31.58,2.34,0.01,0.05
2021,1,12,19,23.25,19.58,21.41,0,0,-999,-999,-999,0,0,0,0,0
2021,1,12,20,22.82,19.6,21.21,0,0,-999,-999,-999,0,0,0,0,0
2021,1,12,21,22.48,19.55,21.01,0,0,-999,-999,-999,0,0,0,0,0
2021,1,12,22,22.17,19.47,20.82,0,0,-999,-999,-999,0,0,0,0,0
2021,1,12,23,21.83,19.39,20.62,0,0,-999,-999,-999,0,0,0,0,0
2021,1,13,0,21.58,19.31,20.45,0,0,-999,-999,-999,0,0,0,0,0
2021,1,13,1,21.62,19.21,20.41,0,0,-999,-999,-999,0,0,0,0,0
2021,1,13,2,21.76,19.08,20.42,0,0,-999,-999,-999,0,0,0,0,0
2021,1,13,3,21.68,18.91,20.3,0,0,-999,-999,-999,0,0,0,0,0
2021,1,13,4,21.56,18.83,20.19,0,0,-999,-999,-999,0,0,0,0,0
2021,1,13,5,21.76,18.84,20.3,53.8,51.38,0.41,0.11,84.66,21.38,21.6,2.4,0.01,0.02
2021,1,13,6,22.93,18.7,20.81,257.07,259.92,0.62,0.09,72.86,114.38,118.45,12.19,0.11,0.52
2021,1,13,7,23.95,17.95,20.95,478.88,483.05,0.7,0.09,60.64,217.58,221.85,26.01,0.44,2.17
2021,1,13,8,24.56,18.14,21.35,687.77,691.8,0.73,0.08,48.22,315.58,316.98,40.09,0.97,4.83
2021,1,13,9,25.11,18.36,21.73,846.37,866.12,0.74,0.07,35.84,389.83,395.5,51.52,1.53,7.88
2021,1,13,10,25.59,18.3,21.95,970.2,990.33,0.76,0.07,24.01,450.3,451.48,60.64,2.02,10.67
2021,1,13,11,25.95,18.2,22.08,1026.46,1060.27,0.75,0.07,14.54,482.75,482.58,65.73,2.32,12.58
2021,1,13,12,26.13,18.12,22.12,1029.63,1062.77,0.76,0.06,14.01,487.02,484.92,66.41,2.35,12.75
2021,1,13,13,26.15,18.03,22.09,982.01,1002.17,0.76,0.07,23.05,456.92,456.38,61.62,2.07,10.98
2021,1,13,14,26.01,17.98,21.99,873.38,874.17,0.76,0.07,34.8,401.4,399.27,52.86,1.57,8.08
2021,1,13,15,25.69,18.04,21.86,710.29,710.62,0.74,0.08,47.16,326.55,325.38,41.62,1.01,5
2021,1,13,16,25.22,18.13,21.67,505.55,503.42,0.71,0.08,59.59,230.3,231.27,27.61,0.47,2.3
2021,1,13,17,24.63,18.22,21.43,286.29,279.58,0.66,0.09,71.84,128.1,128.27,13.59,0.12,0.6
2021,1,13,18,23.87,18.28,21.08,74.45,72.9,0.48,0.11,83.7,30.98,31.35,3.13,0.01,0.05
2021,1,13,19,23.1,18.48,20.8,0,0,-999,-999,-999,0,0,0,0,0
2021,1,13,20,22.73,18.72,20.72,0,0,-999,-999,-999,0,0,0,0,0
2021,1,13,21,22.44,18.88,20.66,0,0,-999,-999,-999,0,0,0,0,0
2021,1,13,22,22.28,19.02,20.65,0,0,-999,-999,-999,0,0,0,0,0
2021,1,13,23,22,19.12,20.56,0,0,-999,-999,-999,0,0,0,0,0
2021,1,14,0,21.7,19.21,20.45,0,0,-999,-999,-999,0,0,0,0,0
2021,1,14,1,21.48,19.25,20.37,0,0,-999,-999,-999,0,0,0,0,0
2021,1,14,2,21.36,19.32,20.34,0,0,-999,-999,-999,0,0,0,0,0
2021,1,14,3,21.27,19.41,20.34,0,0,-999,-999,-999,0,0,0,0,0
2021,1,14,4,21.22,19.48,20.35,0,0,-999,-999,-999,0,0,0,0,0
2021,1,14,5,21.48,19.55,20.52,29.02,54.33,0.23,0.05,84.82,12,23.02,1.66,0.01,0.02
2021,1,14,6,22.38,19.4,20.9,130.8,253.12,0.32,0.06,73.02,59.3,115.23,7.9,0.08,0.35
2021,1,14,7,23.6,19.19,21.4,264.81,475.05,0.38,0.07,60.8,120.9,217.88,16.63,0.3,1.48
2021,1,14,8,24.79,19.31,22.05,421.46,684.25,0.45,0.08,48.38,197.65,312.98,27.8,0.71,3.67
2021,1,14,9,26.07,19.4,22.73,713.36,859.95,0.62,0.08,36,330.17,391.58,44.84,1.36,7.02
2021,1,14,10,27.57,19.12,23.35,944.02,986.35,0.73,0.07,24.17,436.6,447.75,58.85,1.98,10.52
2021,1,14,11,28.99,18.78,23.89,1014.7,1047.73,0.74,0.07,14.73,474.98,475.48,64.17,2.29,12.42
2021,1,14,12,29.97,18.48,24.23,973.48,1048.42,0.71,0.07,14.12,458.95,477.27,62.53,2.25,12.1
2021,1,14,13,30.33,18.41,24.37,954.7,985.05,0.73,0.07,23.08,445.75,450.38,59.95,2.04,10.8
2021,1,14,14,30.06,18.69,24.37,835.92,862.55,0.73,0.07,34.8,387.15,396.75,51.17,1.55,8.02
2021,1,14,15,29.04,19.26,24.15,577.39,691.45,0.6,0.08,47.16,269.65,320.2,35.62,0.91,4.58
2021,1,14,16,27.46,20.01,23.73,390.05,485.2,0.55,0.08,59.59,180.62,226.52,23.03,0.42,2.08
2021,1,14,17,25.68,20.95,23.31,204.33,267.65,0.47,0.08,71.85,92.48,124.23,11.17,0.11,0.55
2021,1,14,18,24.17,21.69,22.93,46.2,67.35,0.3,0.06,83.73,20.15,29.8,2.48,0.01,0.05
2021,1,14,19,23.37,22.01,22.69,0,0,-999,-999,-999,0,0,0,0,0
2021,1,14,20,23.05,22.04,22.55,0,0,-999,-999,-999,0,0,0,0,0
2021,1,14,21,22.85,21.93,22.39,0,0,-999,-999,-999,0,0,0,0,0
2021,1,14,22,22.65,21.7,22.18,0,0,-999,-999,-999,0,0,0,0,0
2021,1,14,23,22.38,21.34,21.86,0,0,-999,-999,-999,0,0,0,0,0
2021,1,15,0,22.08,20.89,21.48,0,0,-999,-999,-999,0,0,0,0,0
2021,1,15,1,21.82,20.48,21.15,0,0,-999,-999,-999,0,0,0,0,0
2021,1,15,2,21.56,20.1,20.83,0,0,-999,-999,-999,0,0,0,0,0
2021,1,15,3,21.32,19.78,20.55,0,0,-999,-999,-999,0,0,0,0,0
2021,1,15,4,21.08,19.48,20.28,0,0,-999,-999,-999,0,0,0,0,0
2021,1,15,5,21.18,19.19,20.19,49.98,51.77,0.41,0.09,84.98,20.38,22.45,2.23,0.01,0.02
2021,1,15,6,21.65,18.66,20.15,145.37,249.4,0.36,0.06,73.18,67.75,115.45,8.9,0.08,0.4
2021,1,15,7,22.22,18.07,20.14,301.52,470.58,0.45,0.07,60.95,140.38,218.55,19.06,0.34,1.65
2021,1,15,8,22.83,17.4,20.11,440.13,678.75,0.47,0.08,48.53,208.15,313.7,29.24,0.73,3.75
2021,1,15,9,23.8,16.75,20.27,709.12,853.55,0.62,0.07,36.16,328.38,392.42,44.62,1.31,6.73
2021,1,15,10,25.2,17.07,21.13,941.63,983.17,0.73,0.07,24.34,438,448.9,59.19,1.95,10.17
2021,1,15,11,26.26,17.84,22.05,982.6,1034.85,0.73,0.07,14.92,461.15,470.95,62.19,2.17,11.5
2021,1,15,12,26.98,17.79,22.38,924.62,1040.88,0.68,0.08,14.26,435.17,472.95,59.21,2.09,10.98
2021,1,15,13,27.05,17.89,22.47,716.44,981.98,0.55,0.08,23.12,334.7,446.45,47.35,1.6,8.05
2021,1,15,14,26.94,17.9,22.42,662.69,862.7,0.57,0.08,34.82,306.8,393.35,42.04,1.27,6.48
2021,1,15,15,26.76,17.78,22.27,588.15,693.75,0.62,0.08,47.16,270.77,317.48,35.5,0.87,4.4
2021,1,15,16,26.48,17.65,22.07,426.3,487.55,0.6,0.08,59.6,195,224.48,24.18,0.41,2.05
2021,1,15,17,26.09,17.78,21.94,230.59,270.58,0.52,0.09,71.88,102.7,122.98,11.91,0.11,0.52
2021,1,15,18,24.98,18.67,21.83,56.07,68.67,0.37,0.09,83.76,23.45,29.33,2.73,0.01,0.05
2021,1,15,19,23.88,19.06,21.47,0,0,-999,-999,-999,0,0,0,0,0
2021,1,15,20,23.85,18.05,20.95,0,0,-999,-999,-999,0,0,0,0,0
2021,1,15,21,23.88,15.29,19.58,0,0,-999,-999,-999,0,0,0,0,0
2021,1,15,22,23.66,11.69,17.68,0,0,-999,-999,-999,0,0,0,0,0
2021,1,15,23,22.62,10.19,16.41,0,0,-999,-999,-999,0,0,0,0,0
2021,1,16,0,21.55,10.67,16.11,0,0,-999,-999,-999,0,0,0,0,0
2021,1,16,1,20.76,10.17,15.47,0,0,-999,-999,-999,0,0,0,0,0
2021,1,16,2,20.12,9.29,14.7,0,0,-999,-999,-999,0,0,0,0,0
2021,1,16,3,19.5,8.82,14.16,0,0,-999,-999,-999,0,0,0,0,0
2021,1,16,4,18.87,8.13,13.51,0,0,-999,-999,-999,0,0,0,0,0
2021,1,16,5,18.62,7.51,13.06,61.53,60.52,0.52,0.1,85.14,22.08,23.05,2.22,0.01,0.02
2021,1,16,6,18.66,7.1,12.88,280.88,275.85,0.7,0.09,73.34,116.65,116.67,12.1,0.09,0.45
2021,1,16,7,18.94,7.27,13.11,521.55,515.83,0.77,0.09,61.11,222.6,222.58,26.35,0.41,2.05
2021,1,16,8,19.65,7.17,13.41,734.13,735.58,0.79,0.07,48.69,320.08,319.65,40.71,0.94,4.65
2021,1,16,9,20.41,6.65,13.53,910.4,916.17,0.8,0.06,36.32,400,398.5,52.88,1.53,7.8
2021,1,16,10,21.26,5.95,13.6,1029.17,1039.45,0.8,0.07,24.52,456.83,452.83,61.54,2.02,10.67
2021,1,16,11,22.3,5.21,13.76,1088.59,1113.12,0.8,0.07,15.12,487.05,483.4,66.29,2.31,12.45
2021,1,16,12,23.36,4.56,13.96,1084.87,1113.33,0.8,0.06,14.39,489.83,485.77,66.77,2.34,12.62
2021,1,16,13,24.11,4.23,14.17,1030.67,1043.08,0.8,0.07,23.18,462.48,458.17,62.45,2.07,11
2021,1,16,14,24.58,4.27,14.42,914.43,912.8,0.79,0.07,34.84,405.85,402.4,53.56,1.58,8.08
2021,1,16,15,24.75,5.39,15.07,741.77,741.08,0.77,0.08,47.18,329.65,327.85,42.09,1,4.98
2021,1,16,16,24.48,6.42,15.45,527.14,522.67,0.74,0.08,59.62,234.83,234.48,28.16,0.47,2.33
2021,1,16,17,23.84,6.85,15.34,299.84,293.65,0.69,0.09,71.9,130.02,130.35,13.72,0.12,0.58
2021,1,16,18,22.42,8.4,15.41,77.98,76.02,0.52,0.11,83.8,31.25,31.5,3.09,0.01,0.05
2021,1,16,19,21.01,10.02,15.51,0,0,-999,-999,-999,0,0,0,0,0
2021,1,16,20,20.48,11,15.74,0,0,-999,-999,-999,0,0,0,0,0
2021,1,16,21,20.29,11.27,15.78,0,0,-999,-999,-999,0,0,0,0,0
2021,1,16,22,20.23,11.17,15.69,0,0,-999,-999,-999,0,0,0,0,0
2021,1,16,23,19.99,11.26,15.62,0,0,-999,-999,-999,0,0,0,0,0
2021,1,17,0,19.7,11.49,15.59,0,0,-999,-999,-999,0,0,0,0,0
2021,1,17,1,19.33,11.87,15.6,0,0,-999,-999,-999,0,0,0,0,0
2021,1,17,2,18.89,11.58,15.24,0,0,-999,-999,-999,0,0,0,0,0
2021,1,17,3,18.45,11.27,14.87,0,0,-999,-999,-999,0,0,0,0,0
2021,1,17,4,18.12,11.29,14.7,0,0,-999,-999,-999,0,0,0,0,0
2021,1,17,5,18.39,11.51,14.95,54.81,51.48,0.48,0.11,85.3,20.27,20.5,2.11,0.01,0.02
2021,1,17,6,19.59,11.51,15.55,258.99,254.3,0.65,0.09,73.51,111.3,111.35,11.55,0.09,0.42
2021,1,17,7,20.96,11.69,16.33,494.3,488.2,0.73,0.09,61.27,218.15,218.02,25.67,0.41,2
2021,1,17,8,21.92,12.08,17,705.15,706.23,0.77,0.07,48.84,317.98,317.38,40.38,0.94,4.65
2021,1,17,9,22.62,12.55,17.58,877.41,879.1,0.77,0.07,36.48,396.58,393.5,52.11,1.52,7.8
2021,1,17,10,23.05,12.94,18,996.36,1009.45,0.78,0.07,24.7,452.9,450.15,60.84,2.03,10.75
2021,1,17,11,23.24,13.32,18.28,1032.53,1073.7,0.76,0.07,15.32,473.33,477.85,64.2,2.27,12.25
2021,1,17,12,23.29,13.85,18.57,1008.45,1076.12,0.74,0.07,14.53,465.38,479.83,63.43,2.26,12.15
2021,1,17,13,23.11,14.37,18.73,983.26,1012.95,0.76,0.07,23.23,449,453.02,60.45,2.04,10.77
2021,1,17,14,22.73,14.77,18.75,863.2,889.27,0.75,0.07,34.87,390.3,399.33,51.66,1.55,8
2021,1,17,15,22.17,15.05,18.61,678.58,714.62,0.71,0.08,47.2,307.48,322.48,39.53,0.97,4.9
2021,1,17,16,21.55,15.26,18.4,463.04,503.83,0.65,0.09,59.64,208.02,228.35,25.59,0.45,2.2
2021,1,17,17,20.94,15.43,18.19,254.02,277.98,0.59,0.08,71.93,111.65,125.17,12.6,0.12,0.58
2021,1,17,18,20.31,15.53,17.92,57.52,70.1,0.38,0.07,83.84,24.02,29.58,2.91,0.01,0.05
2021,1,17,19,19.83,15.56,17.69,0,0,-999,-999,-999,0,0,0,0,0
2021,1,17,20,19.7,15.59,17.65,0,0,-999,-999,-999,0,0,0,0,0
2021,1,17,21,19.6,15.6,17.6,0,0,-999,-999,-999,0,0,0,0,0
2021,1,17,22,19.49,15.62,17.56,0,0,-999,-999,-999,0,0,0,0,0
2021,1,17,23,19.4,15.6,17.5,0,0,-999,-999,-999,0,0,0,0,0
2021,1,18,0,19.34,15.65,17.5,0,0,-999,-999,-999,0,0,0,0,0
2021,1,18,1,19.29,15.86,17.58,0,0,-999,-999,-999,0,0,0,0,0
2021,1,18,2,19.26,16.11,17.69,0,0,-999,-999,-999,0,0,0,0,0
2021,1,18,3,19.23,16.39,17.81,0,0,-999,-999,-999,0,0,0,0,0
2021,1,18,4,19.23,16.67,17.95,0,0,-999,-999,-999,0,0,0,0,0
2021,1,18,5,19.77,16.98,18.37,40.36,45.85,0.36,0.09,85.45,15.55,18.8,1.87,0.01,0.02
2021,1,18,6,21.15,17.08,19.12,202.36,243.27,0.52,0.08,73.68,89.23,108.52,10.21,0.09,0.4
2021,1,18,7,22.35,16.73,19.54,424.09,469.38,0.63,0.09,61.43,189.55,211.85,23.12,0.38,1.85
2021,1,18,8,23.49,16.06,19.77,643.17,683.33,0.7,0.08,49,290.83,307.83,37.13,0.88,4.4
2021,1,18,9,24.66,15.57,20.12,829.02,863.23,0.73,0.07,36.65,375.83,387.45,49.52,1.45,7.45
2021,1,18,10,25.61,15.69,20.65,902.84,994.2,0.71,0.08,24.88,411.38,444.27,55.98,1.88,9.7
2021,1,18,11,26.34,16.37,21.35,1023.03,1049.88,0.76,0.07,15.53,467.88,467.02,62.53,2.18,11.8
2021,1,18,12,26.91,16.52,21.72,1026.73,1055.52,0.76,0.07,14.69,470.55,469.3,62.95,2.21,11.95
2021,1,18,13,27.16,16.67,21.91,978.52,994.9,0.76,0.07,23.3,443.4,442.45,58.79,1.96,10.4
2021,1,18,14,27.12,16.81,21.97,871.19,873.42,0.76,0.07,34.9,389.27,388.35,50.58,1.49,7.7
2021,1,18,15,26.74,16.98,21.87,695.88,699.88,0.73,0.08,47.23,310.42,311.48,38.96,0.94,4.67
2021,1,18,16,26.04,17.32,21.68,483.94,480.85,0.68,0.09,59.66,212.62,213.48,25.12,0.42,2.1
2021,1,18,17,25.14,17.89,21.51,255.52,264.23,0.59,0.09,71.96,109.05,115.42,12.02,0.11,0.52
2021,1,18,18,24.14,18.53,21.33,61.06,63.25,0.41,0.1,83.9,24.52,25.92,2.81,0.01,0.05
2021,1,18,19,23.26,19.19,21.23,0,0,-999,-999,-999,0,0,0,0,0
2021,1,18,20,22.85,19.67,21.26,0,0,-999,-999,-999,0,0,0,0,0
2021,1,18,21,22.52,19.92,21.23,0,0,-999,-999,-999,0,0,0,0,0
2021,1,18,22,22.49,19.8,21.15,0,0,-999,-999,-999,0,0,0,0,0
2021,1,18,23,22.23,19.11,20.67,0,0,-999,-999,-999,0,0,0,0,0
2021,1,19,0,21.53,17.78,19.65,0,0,-999,-999,-999,0,0,0,0,0
2021,1,19,1,21.15,16.42,18.79,0,0,-999,-999,-999,0,0,0,0,0
2021,1,19,2,21.15,16.08,18.62,0,0,-999,-999,-999,0,0,0,0,0
2021,1,19,3,21.25,17.03,19.14,0,0,-999,-999,-999,0,0,0,0,0
2021,1,19,4,21.41,18.11,19.76,0,0,-999,-999,-999,0,0,0,0,0
2021,1,19,5,21.96,18.76,20.36,40.36,43.52,0.38,0.09,85.61,15.35,18.08,1.77,0.01,0.02
2021,1,19,6,22.39,18.32,20.35,167.73,238.98,0.43,0.09,73.84,74.08,108.23,8.14,0.06,0.33
2021,1,19,7,22.54,17.19,19.87,304.38,462.08,0.45,0.08,61.59,137.62,212.25,17.48,0.29,1.45
2021,1,19,8,22.48,16.27,19.37,434.85,671.42,0.48,0.08,49.16,204.67,308.35,28.23,0.7,3.6
2021,1,19,9,22.46,15.71,19.08,390.27,846.33,0.34,0.08,36.81,187.17,387.67,27.7,0.87,4.48
2021,1,19,10,22.37,15.29,18.83,505.66,972.38,0.4,0.08,25.05,247.48,444.15,36.67,1.29,6.45
2021,1,19,11,22.26,14.83,18.54,554.11,1038.45,0.41,0.08,15.74,269.85,473.33,40.29,1.48,7.62
2021,1,19,12,22.15,14.37,18.26,418.88,1037.83,0.3,0.08,14.84,211.33,471.92,32.57,1.21,6.23
2021,1,19,13,22.08,14.03,18.06,345.93,978.58,0.27,0.08,23.38,174.23,445.1,27.2,0.97,4.85
2021,1,19,14,22.01,13.85,17.93,293.2,860.88,0.26,0.08,34.94,145.6,392.38,22.74,0.73,3.77
2021,1,19,15,21.75,13.8,17.78,220.38,691.25,0.23,0.08,47.26,109.6,315.7,17.06,0.46,2.4
2021,1,19,16,21.29,13.81,17.55,125.77,485.1,0.18,0.07,59.7,60.9,221.7,9.37,0.19,0.9
2021,1,19,17,20.74,13.83,17.28,54.55,261.95,0.12,0.06,72.01,23.98,118.62,3.41,0.03,0.17
2021,1,19,18,20.16,13.82,16.99,36.05,61.77,0.24,0.07,83.95,14.5,26.52,1.75,0.01,0.02
2021,1,19,19,19.82,13.93,16.87,0,0,-999,-999,-999,0,0,0,0,0
2021,1,19,20,19.73,14.07,16.9,0,0,-999,-999,-999,0,0,0,0,0
2021,1,19,21,19.61,14.15,16.87,0,0,-999,-999,-999,0,0,0,0,0
2021,1,19,22,19.5,14.13,16.81,0,0,-999,-999,-999,0,0,0,0,0
2021,1,19,23,19.4,13.98,16.69,0,0,-999,-999,-999,0,0,0,0,0
2021,1,20,0,19.31,13.8,16.55,0,0,-999,-999,-999,0,0,0,0,0
2021,1,20,1,19.26,13.64,16.45,0,0,-999,-999,-999,0,0,0,0,0
2021,1,20,2,19.23,13.53,16.38,0,0,-999,-999,-999,0,0,0,0,0
2021,1,20,3,19.26,13.46,16.36,0,0,-999,-999,-999,0,0,0,0,0
2021,1,20,4,19.28,13.39,16.33,0,0,-999,-999,-999,0,0,0,0,0
2021,1,20,5,19.45,13.38,16.42,30.02,41.52,0.29,0.07,85.77,10.83,17.33,1.28,0.01,0.02
2021,1,20,6,19.91,13.29,16.6,57.67,237.05,0.15,0.05,74.02,26.98,106.95,4.08,0.04,0.17
2021,1,20,7,20.28,13.08,16.68,146.56,463.75,0.22,0.07,61.76,69.15,211.27,10.49,0.2,0.95
2021,1,20,8,20.78,12.83,16.8,234.54,678.27,0.26,0.08,49.32,114.3,308.08,17.53,0.46,2.38
2021,1,20,9,21.19,12.66,16.93,324.88,860.23,0.29,0.08,36.98,160.55,389.17,24.68,0.8,4.12
2021,1,20,10,21.52,12.54,17.03,356.62,990.67,0.28,0.08,25.24,178.65,446.52,27.73,1,5
2021,1,20,11,21.67,12.48,17.08,389.53,1057.62,0.29,0.08,15.95,197.08,475.1,30.55,1.16,6
2021,1,20,12,21.83,12.5,17.16,466.12,1062.15,0.34,0.08,15.02,231.92,476.67,35.34,1.34,6.9
2021,1,20,13,21.96,12.49,17.23,493.59,999.88,0.38,0.08,23.45,240.2,448.62,35.81,1.29,6.42
2021,1,20,14,21.83,12.51,17.17,511.77,875.45,0.45,0.08,34.98,238.85,392.77,34.73,1.11,5.7
2021,1,20,15,21.49,12.58,17.04,343.89,701.55,0.36,0.08,47.29,153.85,314.83,22.55,0.6,3.15
2021,1,20,16,21.12,12.64,16.88,269.06,490.38,0.38,0.07,59.74,123.73,219.58,17.52,0.34,1.67
2021,1,20,17,20.65,12.69,16.67,140.99,264.2,0.33,0.06,72.05,63,116.5,8.8,0.09,0.45
2021,1,20,18,20.05,12.75,16.4,41.53,63.12,0.28,0.08,84.02,16.48,26.12,2.03,0.01,0.02
2021,1,20,19,19.39,12.93,16.15,0,0,-999,-999,-999,0,0,0,0,0
2021,1,20,20,19.15,13.06,16.11,0,0,-999,-999,-999,0,0,0,0,0
2021,1,20,21,18.92,13.1,16.01,0,0,-999,-999,-999,0,0,0,0,0
2021,1,20,22,18.67,13.04,15.86,0,0,-999,-999,-999,0,0,0,0,0
2021,1,20,23,18.51,12.84,15.68,0,0,-999,-999,-999,0,0,0,0,0
2021,1,21,0,18.39,12.61,15.5,0,0,-999,-999,-999,0,0,0,0,0
2021,1,21,1,18.41,12.37,15.39,0,0,-999,-999,-999,0,0,0,0,0
2021,1,21,2,18.6,12.23,15.41,0,0,-999,-999,-999,0,0,0,0,0
2021,1,21,3,18.73,12.15,15.44,0,0,-999,-999,-999,0,0,0,0,0
2021,1,21,4,18.83,12.15,15.48,0,0,-999,-999,-999,0,0,0,0,0
2021,1,21,5,19.02,12.37,15.69,40.27,41.7,0.4,0.09,85.91,14.77,16.85,1.64,0.01,0.02
2021,1,21,6,19.99,12.65,16.33,207.58,238.8,0.54,0.09,74.18,90.17,106.17,9.68,0.08,0.38
2021,1,21,7,21.02,12.62,16.82,442.43,465.83,0.67,0.08,61.91,197.25,209.73,23.52,0.38,1.9
2021,1,21,8,21.8,12.7,17.25,654.08,681.02,0.72,0.08,49.48,294.58,306.27,37.38,0.89,4.48
2021,1,21,9,22.59,12.76,17.68,808.52,860.58,0.72,0.08,37.14,366.5,385.62,48.46,1.45,7.55
2021,1,21,10,23.42,12.87,18.14,961.19,991.98,0.76,0.07,25.43,436.85,442.65,58.53,1.98,10.55
2021,1,21,11,24.15,13.05,18.6,1043.34,1068.2,0.77,0.07,16.17,480.05,477.08,64.98,2.34,12.83
2021,1,21,12,24.65,13.55,19.1,1045.51,1070.58,0.77,0.07,15.19,481.6,479.08,65.22,2.36,12.95
2021,1,21,13,24.8,14.12,19.46,996.06,1006.58,0.77,0.07,23.55,458.3,454.33,61.67,2.12,11.45
2021,1,21,14,24.66,14.44,19.55,885,891.8,0.77,0.07,35.04,399.67,400.08,52.73,1.62,8.42
2021,1,21,15,24.26,14.62,19.44,708.77,718.48,0.74,0.08,47.34,319.98,323.3,40.8,1.02,5.12
2021,1,21,16,23.61,14.73,19.17,498.81,506.98,0.7,0.08,59.78,223.25,228.85,26.84,0.47,2.33
2021,1,21,17,22.86,14.93,18.9,263.27,256.83,0.61,0.09,72.1,112.92,113.45,12.2,0.11,0.55
2021,1,21,18,22.08,15.29,18.69,59.21,56.8,0.41,0.11,84.09,23.58,23.67,2.66,0.01,0.05
2021,1,21,19,21.55,15.73,18.64,0,0,-999,-999,-999,0,0,0,0,0
2021,1,21,20,21.4,16.09,18.74,0,0,-999,-999,-999,0,0,0,0,0
2021,1,21,21,21.24,16.44,18.84,0,0,-999,-999,-999,0,0,0,0,0
2021,1,21,22,21.06,16.69,18.87,0,0,-999,-999,-999,0,0,0,0,0
2021,1,21,23,20.87,16.88,18.88,0,0,-999,-999,-999,0,0,0,0,0
2021,1,22,0,20.69,17,18.85,0,0,-999,-999,-999,0,0,0,0,0
2021,1,22,1,20.45,17.09,18.77,0,0,-999,-999,-999,0,0,0,0,0
2021,1,22,2,20.23,17.18,18.7,0,0,-999,-999,-999,0,0,0,0,0
2021,1,22,3,20.08,17.3,18.69,0,0,-999,-999,-999,0,0,0,0,0
2021,1,22,4,20.01,17.44,18.73,0,0,-999,-999,-999,0,0,0,0,0
2021,1,22,5,20.37,17.51,18.94,40.03,36.23,0.41,0.1,86.06,14.77,14.88,1.67,0.01,0.02
2021,1,22,6,21.5,17.36,19.43,230.32,228.48,0.61,0.09,74.35,100.4,101.67,10.56,0.08,0.4
2021,1,22,7,22.86,17.19,20.02,460.67,455.6,0.7,0.09,62.08,207.92,208.1,24.4,0.39,1.9
2021,1,22,8,24.37,17.21,20.79,669.95,668.62,0.73,0.08,49.65,302.95,302.83,38.06,0.89,4.4
2021,1,22,9,25.87,17.76,21.82,834.29,836.08,0.75,0.07,37.31,387.48,384.55,50.75,1.48,7.6
2021,1,22,10,27.48,17.58,22.53,969.05,979.75,0.77,0.07,25.62,444.35,442.05,59.42,1.98,10.48
2021,1,22,11,28.87,17.2,23.04,1028.52,1052.65,0.77,0.07,16.4,479.2,476,64.97,2.3,12.5
2021,1,22,12,29.69,16.96,23.33,1023.66,1048.2,0.76,0.07,15.38,479.8,477.33,65.07,2.32,12.6
2021,1,22,13,29.82,17.19,23.51,969.27,994.08,0.75,0.07,23.64,449.15,452.25,60.55,2.05,10.9
2021,1,22,14,29.54,17.58,23.56,822.08,872.05,0.72,0.07,35.1,378.15,398.7,50.23,1.52,7.83
2021,1,22,15,29.13,17.86,23.5,607.46,699.3,0.64,0.08,47.38,282.02,321.75,36.84,0.91,4.65
2021,1,22,16,28.26,18.18,23.22,411.82,490.33,0.59,0.08,59.84,189.98,227.1,23.85,0.42,2.1
